day,BTCUSDT,ETHUSDT
2021-12-26,49801.04,4020.01
2021-12-26,49829.29,4022.23
2021-12-26,49829.27,4022.1
2021-12-26,49867.65,4022.9
2021-12-26,49867.57,4023.51
2021-12-26,49897.46,4025.65
2021-12-26,49883.15,4026.01
2021-12-26,49900.01,4026.51
2021-12-26,49905.98,4025.0
2021-12-26,49923.34,4031.42
2021-12-26,49899.99,4028.59
2021-12-26,49950.01,4030.49
2021-12-26,49918.31,4028.51
2021-12-26,49894.4,4024.83
2021-12-26,49818.04,4019.85
2021-12-26,49862.63,4027.19
2021-12-26,49891.98,4028.04
2021-12-26,49940.89,4034.31
2021-12-26,49910.82,4033.01
2021-12-26,49876.45,4030.0
2021-12-26,49903.56,4029.07
2021-12-26,49880.04,4026.06
2021-12-26,49913.23,4026.88
2021-12-26,49914.45,4023.61
2021-12-26,49828.49,4020.33
2021-12-26,49851.18,4021.56
2021-12-26,49873.35,4023.61
2021-12-26,49904.96,4027.28
2021-12-26,49882.09,4026.3
2021-12-26,49784.04,4021.65
2021-12-26,49799.19,4025.34
2021-12-26,49860.62,4030.29
2021-12-26,49857.44,4029.28
2021-12-26,49876.46,4029.96
2021-12-26,49897.0,4030.79
2021-12-26,49885.0,4029.76
2021-12-26,49884.57,4030.11
2021-12-26,49872.71,4030.18
2021-12-26,49903.62,4033.63
2021-12-26,49930.39,4037.27
2021-12-26,49886.24,4029.28
2021-12-26,49960.37,4034.43
2021-12-26,50022.04,4036.16
2021-12-26,50046.04,4039.55
2021-12-26,50089.9,4047.72
2021-12-26,50042.87,4047.7
2021-12-26,49980.84,4041.69
2021-12-26,49921.44,4035.35
2021-12-26,49885.01,4035.37
2021-12-26,49836.28,4028.48
2021-12-26,49859.28,4030.4
2021-12-26,49881.98,4032.11
2021-12-26,49860.22,4031.58
2021-12-26,49851.87,4033.73
2021-12-26,49866.54,4035.7
2021-12-26,49924.75,4038.59
2021-12-26,49949.26,4039.73
2021-12-26,49921.43,4037.36
2021-12-26,49905.65,4036.15
2021-12-26,49980.0,4042.25
2021-12-26,49983.36,4042.2
2021-12-26,50136.92,4048.23
2021-12-26,49990.81,4039.76
2021-12-26,50012.6,4041.52
2021-12-26,50017.04,4044.0
2021-12-26,49941.56,4036.51
2021-12-26,49961.47,4036.03
2021-12-26,49973.34,4037.59
2021-12-26,49975.23,4040.03
2021-12-26,50008.79,4041.97
2021-12-26,50009.42,4042.24
2021-12-26,50087.99,4051.14
2021-12-26,50085.0,4049.13
2021-12-26,50036.57,4046.4
2021-12-26,50044.01,4045.7
2021-12-26,50079.99,4048.58
2021-12-26,50085.12,4050.43
2021-12-26,50113.63,4054.27
2021-12-26,50049.1,4051.05
2021-12-26,50060.52,4053.0
2021-12-26,50090.06,4053.91
2021-12-26,50052.31,4050.63
2021-12-26,49987.21,4043.23
2021-12-26,49846.53,4032.48
2021-12-26,49870.19,4035.34
2021-12-26,49545.91,4022.87
2021-12-26,49704.79,4030.91
2021-12-26,49748.89,4033.01
2021-12-26,49778.18,4035.9
2021-12-26,49824.17,4038.31
2021-12-26,49812.74,4038.99
2021-12-26,49810.18,4040.34
2021-12-26,49777.41,4036.98
2021-12-26,49719.14,4032.82
2021-12-26,49700.94,4030.35
2021-12-26,49782.83,4037.19
2021-12-26,49874.1,4044.56
2021-12-26,49928.56,4048.97
2021-12-26,49925.0,4048.03
2021-12-26,49870.53,4044.72
2021-12-26,49869.99,4042.93
2021-12-26,49879.01,4038.77
2021-12-26,49891.09,4041.97
2021-12-26,49955.32,4046.86
2021-12-26,49880.0,4045.67
2021-12-26,49806.27,4040.41
2021-12-26,49841.29,4042.91
2021-12-26,49877.75,4046.39
2021-12-26,49810.4,4040.0
2021-12-26,49830.27,4041.41
2021-12-26,49800.48,4038.9
2021-12-26,49841.99,4042.0
2021-12-26,49865.79,4043.64
2021-12-26,49873.56,4045.57
2021-12-26,49842.01,4043.83
2021-12-26,49753.87,4038.41
2021-12-26,49780.55,4042.15
2021-12-26,49759.01,4040.07
2021-12-26,49794.18,4039.96
2021-12-26,49770.63,4040.28
2021-12-26,49835.01,4045.96
2021-12-26,49821.64,4043.05
2021-12-26,49929.11,4051.2
2021-12-26,49901.56,4050.36
2021-12-26,49943.45,4051.86
2021-12-26,49918.57,4048.97
2021-12-26,49929.26,4049.42
2021-12-26,50077.95,4058.0
2021-12-26,50208.04,4066.41
2021-12-26,50144.66,4062.15
2021-12-26,50127.69,4056.86
2021-12-26,50121.98,4059.29
2021-12-26,50116.89,4057.9
2021-12-26,49991.06,4048.49
2021-12-26,50024.96,4053.55
2021-12-26,50049.34,4053.85
2021-12-26,50125.29,4059.69
2021-12-26,50083.72,4053.54
2021-12-26,50034.57,4049.02
2021-12-26,50061.01,4052.52
2021-12-26,50087.0,4054.12
2021-12-26,50181.25,4060.98
2021-12-26,50290.36,4069.72
2021-12-26,50304.8,4071.39
2021-12-26,50307.57,4073.98
2021-12-26,50311.28,4072.14
2021-12-26,50300.0,4069.79
2021-12-26,50240.53,4069.5
2021-12-26,50245.01,4069.74
2021-12-26,50216.92,4066.68
2021-12-26,50246.07,4068.19
2021-12-26,50250.02,4068.82
2021-12-26,50257.93,4070.57
2021-12-26,50270.49,4073.02
2021-12-26,50319.89,4076.3
2021-12-26,50383.45,4075.74
2021-12-26,50352.73,4075.68
2021-12-26,50310.84,4071.99
2021-12-26,50200.73,4065.49
2021-12-26,50255.17,4072.67
2021-12-26,50243.0,4071.92
2021-12-26,50191.0,4067.13
2021-12-26,50180.17,4067.1
2021-12-26,50198.47,4066.3
2021-12-26,50240.76,4069.93
2021-12-26,50234.24,4072.61
2021-12-26,50222.78,4072.25
2021-12-26,50243.2,4072.19
2021-12-26,50224.72,4071.01
2021-12-26,50209.04,4068.42
2021-12-26,50150.29,4065.52
2021-12-26,50351.1,4074.92
2021-12-26,50348.57,4075.85
2021-12-26,50344.01,4075.12
2021-12-26,50300.01,4073.77
2021-12-26,50259.43,4069.71
2021-12-26,50310.77,4074.8
2021-12-26,50266.33,4070.62
2021-12-26,50358.12,4078.01
2021-12-26,50366.93,4079.52
2021-12-26,50343.01,4074.33
2021-12-26,50333.88,4074.2
2021-12-26,50355.99,4075.84
2021-12-26,50342.51,4076.1
2021-12-26,50357.91,4079.84
2021-12-26,50363.65,4082.48
2021-12-26,50304.37,4079.27
2021-12-26,50325.83,4078.92
2021-12-26,50329.27,4075.5
2021-12-26,50330.01,4072.46
2021-12-26,50289.95,4070.5
2021-12-26,50300.21,4072.97
2021-12-26,50329.99,4075.96
2021-12-26,50347.98,4076.97
2021-12-26,50331.58,4077.53
2021-12-26,50269.44,4071.92
2021-12-26,50173.0,4061.5
2021-12-26,50067.07,4052.38
2021-12-26,50060.01,4051.02
2021-12-26,50133.27,4058.7
2021-12-26,50227.42,4061.69
2021-12-26,50381.78,4073.19
2021-12-26,50483.8,4081.38
2021-12-26,50750.69,4092.39
2021-12-26,50816.27,4094.5
2021-12-26,50934.02,4098.93
2021-12-26,50881.53,4093.02
2021-12-26,50774.16,4081.94
2021-12-26,50901.92,4085.2
2021-12-26,50857.4,4082.59
2021-12-26,50844.97,4083.97
2021-12-26,50794.58,4082.42
2021-12-26,50888.21,4088.43
2021-12-26,50848.36,4082.11
2021-12-26,51000.0,4087.97
2021-12-26,51206.43,4093.58
2021-12-26,51113.13,4088.76
2021-12-26,51001.76,4084.17
2021-12-26,50999.99,4083.66
2021-12-26,50973.64,4082.39
2021-12-26,50824.11,4075.33
2021-12-26,50815.71,4076.13
2021-12-26,50852.36,4076.24
2021-12-26,50791.93,4074.01
2021-12-26,50768.85,4072.4
2021-12-26,50722.99,4066.54
2021-12-26,50719.53,4064.52
2021-12-26,50802.52,4067.1
2021-12-26,50762.98,4066.17
2021-12-26,50751.1,4068.51
2021-12-26,50772.24,4070.84
2021-12-26,50775.49,4063.56
2021-12-27,50835.0,4066.69
2021-12-27,50825.05,4069.54
2021-12-27,50907.04,4072.78
2021-12-27,50841.47,4073.15
2021-12-27,50915.06,4078.34
2021-12-27,50868.82,4076.93
2021-12-27,50878.37,4079.33
2021-12-27,50723.03,4069.06
2021-12-27,50632.72,4061.77
2021-12-27,50671.36,4062.96
2021-12-27,50608.79,4058.85
2021-12-27,50622.87,4061.21
2021-12-27,50499.99,4054.43
2021-12-27,50500.55,4054.4
2021-12-27,50499.99,4050.73
2021-12-27,50540.44,4054.55
2021-12-27,50604.73,4061.09
2021-12-27,50643.0,4065.51
2021-12-27,50616.19,4062.71
2021-12-27,50616.0,4058.6
2021-12-27,50678.83,4062.22
2021-12-27,50726.69,4067.59
2021-12-27,50805.01,4073.41
2021-12-27,50787.94,4074.55
2021-12-27,50692.78,4067.35
2021-12-27,50740.08,4070.25
2021-12-27,50766.79,4075.1
2021-12-27,50707.44,4071.42
2021-12-27,50728.26,4073.4
2021-12-27,50774.34,4075.37
2021-12-27,50789.08,4075.43
2021-12-27,50856.17,4078.3
2021-12-27,50864.26,4078.03
2021-12-27,50916.97,4079.98
2021-12-27,50907.04,4077.04
2021-12-27,50816.24,4070.68
2021-12-27,50851.38,4071.44
2021-12-27,50887.99,4073.84
2021-12-27,50943.5,4074.02
2021-12-27,50984.88,4076.13
2021-12-27,51067.19,4083.6
2021-12-27,51048.43,4085.62
2021-12-27,51020.81,4085.69
2021-12-27,51058.36,4082.65
2021-12-27,51108.65,4085.63
2021-12-27,51113.3,4082.13
2021-12-27,51014.73,4078.47
2021-12-27,51009.02,4080.09
2021-12-27,50941.41,4076.39
2021-12-27,50890.13,4075.0
2021-12-27,51028.51,4076.76
2021-12-27,50923.95,4070.61
2021-12-27,50930.01,4069.86
2021-12-27,50916.8,4068.34
2021-12-27,50964.43,4070.66
2021-12-27,50941.56,4070.51
2021-12-27,50968.14,4069.16
2021-12-27,51029.61,4071.29
2021-12-27,50999.1,4067.25
2021-12-27,51001.51,4067.91
2021-12-27,50923.42,4066.21
2021-12-27,50909.95,4064.62
2021-12-27,50927.33,4066.33
2021-12-27,50880.16,4061.99
2021-12-27,50915.75,4066.23
2021-12-27,50915.79,4065.48
2021-12-27,50926.99,4067.44
2021-12-27,50943.0,4065.65
2021-12-27,50949.99,4067.2
2021-12-27,50906.15,4064.49
2021-12-27,50907.03,4062.68
2021-12-27,50853.02,4061.87
2021-12-27,50852.31,4062.71
2021-12-27,50847.07,4060.89
2021-12-27,50737.4,4055.71
2021-12-27,50801.01,4060.64
2021-12-27,50822.1,4060.38
2021-12-27,50849.0,4059.38
2021-12-27,50886.77,4066.09
2021-12-27,50895.01,4067.34
2021-12-27,50917.46,4069.0
2021-12-27,50875.43,4066.51
2021-12-27,50920.99,4069.32
2021-12-27,50935.93,4068.87
2021-12-27,50917.02,4065.23
2021-12-27,50933.98,4066.45
2021-12-27,50912.83,4066.01
2021-12-27,50917.12,4067.12
2021-12-27,50907.0,4068.7
2021-12-27,50860.04,4066.22
2021-12-27,50768.02,4052.38
2021-12-27,50788.01,4054.13
2021-12-27,50792.86,4056.25
2021-12-27,50667.05,4048.77
2021-12-27,50707.08,4050.64
2021-12-27,50694.83,4051.01
2021-12-27,50719.68,4052.3
2021-12-27,50795.85,4056.9
2021-12-27,50829.04,4061.01
2021-12-27,50829.03,4061.74
2021-12-27,50805.11,4061.92
2021-12-27,50778.08,4060.36
2021-12-27,50773.51,4059.65
2021-12-27,50756.85,4056.18
2021-12-27,50761.42,4054.46
2021-12-27,50602.21,4043.85
2021-12-27,50600.03,4043.77
2021-12-27,50555.01,4037.44
2021-12-27,50552.74,4037.06
2021-12-27,50524.97,4035.89
2021-12-27,50630.12,4043.93
2021-12-27,50669.9,4047.53
2021-12-27,50660.0,4046.67
2021-12-27,50664.26,4045.83
2021-12-27,50634.46,4043.05
2021-12-27,50638.99,4044.12
2021-12-27,50655.38,4046.79
2021-12-27,50740.07,4054.47
2021-12-27,50740.98,4053.8
2021-12-27,50755.87,4052.73
2021-12-27,50784.94,4055.44
2021-12-27,50779.9,4059.66
2021-12-27,50753.17,4056.48
2021-12-27,50792.42,4059.9
2021-12-27,50768.99,4057.4
2021-12-27,50781.55,4057.94
2021-12-27,50769.99,4056.46
2021-12-27,50750.72,4053.67
2021-12-27,50752.5,4055.06
2021-12-27,50847.06,4058.18
2021-12-27,50865.49,4060.5
2021-12-27,50791.11,4059.36
2021-12-27,50821.15,4060.91
2021-12-27,50816.79,4062.21
2021-12-27,50790.53,4063.01
2021-12-27,50784.59,4064.77
2021-12-27,50712.99,4057.13
2021-12-27,50688.0,4054.78
2021-12-27,50724.24,4058.38
2021-12-27,50749.98,4058.25
2021-12-27,50753.74,4059.61
2021-12-27,50703.25,4056.39
2021-12-27,50719.44,4057.2
2021-12-27,50759.45,4060.22
2021-12-27,50774.12,4058.92
2021-12-27,50768.51,4057.09
2021-12-27,50758.36,4057.91
2021-12-27,50580.74,4044.97
2021-12-27,50700.01,4052.05
2021-12-27,50856.96,4068.64
2021-12-27,50975.05,4081.64
2021-12-27,51049.99,4087.57
2021-12-27,51148.44,4085.76
2021-12-27,51050.01,4079.93
2021-12-27,51174.01,4085.84
2021-12-27,51118.83,4080.67
2021-12-27,51196.01,4085.38
2021-12-27,51158.71,4083.06
2021-12-27,51021.53,4072.81
2021-12-27,51084.37,4075.84
2021-12-27,51145.29,4079.69
2021-12-27,51355.03,4093.08
2021-12-27,51320.08,4091.6
2021-12-27,51264.49,4086.99
2021-12-27,51229.3,4086.15
2021-12-27,51261.02,4087.49
2021-12-27,51310.0,4093.17
2021-12-27,51300.0,4089.48
2021-12-27,51379.62,4090.48
2021-12-27,51270.0,4086.18
2021-12-27,51336.8,4090.71
2021-12-27,51446.53,4097.03
2021-12-27,51341.17,4093.43
2021-12-27,51222.0,4085.1
2021-12-27,51330.59,4091.88
2021-12-27,51444.17,4090.23
2021-12-27,51569.02,4097.22
2021-12-27,51612.63,4097.63
2021-12-27,51493.98,4092.12
2021-12-27,51502.54,4094.46
2021-12-27,51596.27,4105.57
2021-12-27,51624.91,4106.04
2021-12-27,51553.81,4099.25
2021-12-27,51499.99,4098.47
2021-12-27,51468.28,4093.95
2021-12-27,51489.29,4095.75
2021-12-27,51464.88,4096.99
2021-12-27,51417.35,4089.74
2021-12-27,51426.98,4089.48
2021-12-27,51439.96,4088.0
2021-12-27,51423.56,4088.9
2021-12-27,51450.57,4092.73
2021-12-27,51436.82,4095.64
2021-12-27,51361.2,4087.8
2021-12-27,51372.89,4089.52
2021-12-27,51332.41,4086.17
2021-12-27,51248.9,4080.0
2021-12-27,51335.88,4084.1
2021-12-27,51346.71,4082.18
2021-12-27,51410.17,4087.86
2021-12-27,51434.58,4093.82
2021-12-27,51454.9,4089.8
2021-12-27,51441.44,4089.13
2021-12-27,51468.0,4090.54
2021-12-27,51526.33,4094.51
2021-12-27,51482.34,4090.42
2021-12-27,51583.32,4097.61
2021-12-27,51619.8,4100.27
2021-12-27,51796.99,4116.46
2021-12-27,51778.11,4107.9
2021-12-27,51849.2,4115.65
2021-12-27,51919.43,4115.77
2021-12-27,51906.11,4117.98
2021-12-27,51929.74,4117.44
2021-12-27,51860.44,4116.86
2021-12-27,51853.1,4115.57
2021-12-27,51899.99,4121.03
2021-12-27,51832.8,4120.91
2021-12-27,51759.92,4111.46
2021-12-27,51738.53,4107.0
2021-12-27,51734.78,4104.69
2021-12-27,51678.91,4101.37
2021-12-27,51717.21,4101.28
2021-12-27,51735.44,4107.25
2021-12-27,51689.77,4102.45
2021-12-27,51686.18,4099.27
2021-12-27,51636.99,4097.29
2021-12-27,51690.69,4097.76
2021-12-27,51680.0,4096.84
2021-12-27,51624.36,4094.08
2021-12-27,51624.33,4094.46
2021-12-27,51535.84,4088.86
2021-12-27,51569.46,4091.51
2021-12-27,51500.0,4084.05
2021-12-27,51447.58,4080.0
2021-12-27,51536.82,4087.36
2021-12-27,51471.02,4082.99
2021-12-27,51530.88,4089.76
2021-12-27,51296.34,4077.87
2021-12-27,51204.64,4077.78
2021-12-27,51269.18,4084.7
2021-12-27,51307.93,4086.6
2021-12-27,51327.26,4087.44
2021-12-27,51121.44,4078.41
2021-12-27,51210.15,4079.38
2021-12-27,51160.03,4076.78
2021-12-27,51188.71,4082.39
2021-12-27,51013.98,4073.64
2021-12-27,50998.17,4076.27
2021-12-27,51051.82,4080.01
2021-12-27,51168.02,4086.98
2021-12-27,51225.88,4091.31
2021-12-27,51269.81,4090.88
2021-12-27,51268.18,4087.54
2021-12-27,51241.3,4084.32
2021-12-27,51206.57,4080.16
2021-12-27,51232.27,4081.37
2021-12-27,51292.0,4084.74
2021-12-27,51241.66,4079.85
2021-12-27,51243.19,4079.97
2021-12-27,51174.39,4076.33
2021-12-27,51087.95,4069.51
2021-12-27,50987.23,4061.71
2021-12-27,50975.61,4059.69
2021-12-27,51106.44,4064.12
2021-12-27,51144.78,4067.82
2021-12-27,51175.13,4073.66
2021-12-27,51150.07,4072.32
2021-12-27,51229.54,4074.24
2021-12-27,51103.96,4066.16
2021-12-27,51090.08,4065.59
2021-12-27,50994.67,4060.38
2021-12-27,50861.18,4053.01
2021-12-27,50910.72,4053.1
2021-12-27,50945.2,4060.04
2021-12-27,51020.06,4063.12
2021-12-27,50973.31,4061.38
2021-12-27,50992.22,4062.44
2021-12-27,50953.44,4059.4
2021-12-27,50854.47,4047.67
2021-12-27,50842.0,4042.66
2021-12-27,50888.0,4046.02
2021-12-27,50776.77,4038.91
2021-12-27,50742.55,4038.59
2021-12-27,50812.33,4045.81
2021-12-27,50827.94,4047.28
2021-12-27,50644.72,4037.49
2021-12-27,50701.44,4037.23
2021-12-28,50621.21,4025.35
2021-12-28,50502.98,4017.01
2021-12-28,50569.66,4029.36
2021-12-28,50351.65,4017.27
2021-12-28,50218.43,4013.57
2021-12-28,50311.94,4022.58
2021-12-28,50086.89,4003.55
2021-12-28,50167.55,4014.44
2021-12-28,50213.4,4017.34
2021-12-28,50334.78,4025.56
2021-12-28,50395.68,4030.47
2021-12-28,50350.23,4028.83
2021-12-28,50205.41,4020.21
2021-12-28,50264.43,4022.29
2021-12-28,50144.65,4013.16
2021-12-28,50158.28,4015.99
2021-12-28,50100.0,4010.79
2021-12-28,50149.4,4015.59
2021-12-28,50001.54,4007.32
2021-12-28,49900.0,3997.98
2021-12-28,49790.96,3980.98
2021-12-28,49834.93,3987.31
2021-12-28,49882.65,3987.98
2021-12-28,49818.63,3982.34
2021-12-28,49935.22,3995.32
2021-12-28,49788.77,3983.82
2021-12-28,49758.86,3980.95
2021-12-28,49609.02,3971.53
2021-12-28,49739.61,3979.24
2021-12-28,49810.32,3981.37
2021-12-28,49650.0,3968.33
2021-12-28,49836.6,3976.04
2021-12-28,49803.4,3973.78
2021-12-28,49681.01,3963.57
2021-12-28,49726.48,3964.52
2021-12-28,49775.31,3968.35
2021-12-28,49646.89,3959.09
2021-12-28,49626.99,3952.32
2021-12-28,49525.45,3934.97
2021-12-28,49641.76,3951.04
2021-12-28,49689.25,3955.04
2021-12-28,49658.72,3950.19
2021-12-28,49516.52,3942.29
2021-12-28,49684.05,3950.41
2021-12-28,49641.05,3946.94
2021-12-28,49618.88,3942.81
2021-12-28,49732.94,3951.74
2021-12-28,49828.06,3960.7
2021-12-28,49655.19,3938.93
2021-12-28,49723.73,3943.73
2021-12-28,49613.28,3933.24
2021-12-28,48862.32,3898.7
2021-12-28,49029.72,3899.2
2021-12-28,48938.37,3900.01
2021-12-28,48872.22,3897.12
2021-12-28,48963.61,3903.84
2021-12-28,49099.99,3913.42
2021-12-28,49146.05,3917.82
2021-12-28,49103.49,3912.71
2021-12-28,49054.47,3911.78
2021-12-28,49139.99,3917.86
2021-12-28,49119.83,3918.11
2021-12-28,49154.96,3918.6
2021-12-28,49117.95,3916.57
2021-12-28,49085.63,3911.38
2021-12-28,48986.12,3902.98
2021-12-28,49087.77,3910.22
2021-12-28,49111.9,3912.3
2021-12-28,49178.61,3917.87
2021-12-28,49178.65,3920.0
2021-12-28,49212.02,3924.34
2021-12-28,49200.9,3921.25
2021-12-28,49213.07,3923.18
2021-12-28,49186.9,3920.33
2021-12-28,49187.58,3918.92
2021-12-28,49264.94,3926.9
2021-12-28,49257.68,3926.04
2021-12-28,49303.11,3931.88
2021-12-28,49314.6,3931.28
2021-12-28,49299.99,3931.35
2021-12-28,49252.01,3928.5
2021-12-28,49214.81,3923.89
2021-12-28,49122.45,3917.48
2021-12-28,49218.49,3922.25
2021-12-28,49273.72,3926.51
2021-12-28,49286.22,3922.28
2021-12-28,49274.43,3917.7
2021-12-28,49258.29,3916.99
2021-12-28,49154.07,3904.98
2021-12-28,49192.42,3910.41
2021-12-28,49176.29,3909.62
2021-12-28,49115.02,3906.42
2021-12-28,49154.01,3907.65
2021-12-28,49199.26,3911.92
2021-12-28,49233.0,3918.15
2021-12-28,49227.13,3917.0
2021-12-28,49169.57,3905.11
2021-12-28,49274.55,3917.52
2021-12-28,49432.21,3929.0
2021-12-28,49396.45,3928.7
2021-12-28,49380.0,3924.1
2021-12-28,49399.99,3926.44
2021-12-28,49402.01,3924.55
2021-12-28,49380.49,3925.09
2021-12-28,49371.85,3923.49
2021-12-28,49412.99,3923.55
2021-12-28,49307.07,3912.75
2021-12-28,49377.69,3917.28
2021-12-28,49400.07,3918.3
2021-12-28,49408.02,3920.51
2021-12-28,49326.76,3912.9
2021-12-28,49248.5,3906.52
2021-12-28,49274.29,3908.26
2021-12-28,49308.91,3911.65
2021-12-28,49348.48,3910.89
2021-12-28,49330.33,3911.17
2021-12-28,49189.01,3898.81
2021-12-28,49167.4,3900.18
2021-12-28,49107.95,3892.98
2021-12-28,49027.44,3886.28
2021-12-28,49140.0,3903.81
2021-12-28,48799.99,3895.17
2021-12-28,48865.12,3894.05
2021-12-28,48996.65,3904.63
2021-12-28,48985.09,3900.25
2021-12-28,49058.84,3905.65
2021-12-28,49023.45,3902.85
2021-12-28,49012.34,3903.22
2021-12-28,49007.14,3901.68
2021-12-28,48974.85,3900.87
2021-12-28,49000.97,3900.43
2021-12-28,49034.57,3902.43
2021-12-28,49036.15,3903.23
2021-12-28,48943.8,3896.86
2021-12-28,49008.75,3900.88
2021-12-28,49080.09,3904.01
2021-12-28,49190.59,3920.17
2021-12-28,49112.4,3911.57
2021-12-28,49180.01,3920.94
2021-12-28,49134.61,3917.21
2021-12-28,49131.76,3917.76
2021-12-28,49180.0,3918.56
2021-12-28,49214.61,3920.77
2021-12-28,49200.39,3920.9
2021-12-28,49185.88,3919.92
2021-12-28,49148.21,3915.88
2021-12-28,49174.17,3912.02
2021-12-28,49249.35,3918.25
2021-12-28,49259.96,3921.08
2021-12-28,49266.65,3919.38
2021-12-28,49350.58,3929.23
2021-12-28,49305.99,3923.65
2021-12-28,49223.32,3917.26
2021-12-28,49206.6,3918.46
2021-12-28,49203.58,3917.37
2021-12-28,49100.37,3907.35
2021-12-28,49100.29,3909.62
2021-12-28,49140.9,3911.99
2021-12-28,49079.09,3907.42
2021-12-28,49110.6,3912.77
2021-12-28,49107.71,3912.54
2021-12-28,49143.26,3915.25
2021-12-28,49090.34,3912.11
2021-12-28,49169.1,3918.25
2021-12-28,49270.04,3923.71
2021-12-28,49192.92,3919.9
2021-12-28,49073.51,3911.45
2021-12-28,49024.57,3908.8
2021-12-28,48950.99,3903.53
2021-12-28,48911.12,3899.52
2021-12-28,48936.52,3899.66
2021-12-28,48957.05,3897.02
2021-12-28,49026.44,3909.92
2021-12-28,49055.82,3912.65
2021-12-28,48977.13,3911.33
2021-12-28,48622.2,3866.9
2021-12-28,48949.14,3897.88
2021-12-28,49002.09,3902.4
2021-12-28,49050.62,3909.59
2021-12-28,49078.29,3911.55
2021-12-28,49215.28,3919.09
2021-12-28,49016.97,3906.21
2021-12-28,49023.39,3907.89
2021-12-28,48906.0,3898.71
2021-12-28,48999.97,3908.71
2021-12-28,49076.77,3913.23
2021-12-28,49099.99,3915.87
2021-12-28,49087.09,3912.26
2021-12-28,48971.05,3900.35
2021-12-28,48947.58,3899.86
2021-12-28,48962.0,3898.96
2021-12-28,48937.48,3897.9
2021-12-28,48785.76,3890.2
2021-12-28,48666.66,3877.16
2021-12-28,48591.31,3873.93
2021-12-28,48585.68,3874.22
2021-12-28,48420.69,3857.77
2021-12-28,48296.67,3840.67
2021-12-28,48518.26,3857.88
2021-12-28,48531.7,3858.3
2021-12-28,48500.01,3853.34
2021-12-28,48562.44,3858.32
2021-12-28,48575.24,3861.5
2021-12-28,48627.97,3864.35
2021-12-28,48586.79,3860.39
2021-12-28,48485.74,3855.69
2021-12-28,48327.05,3834.95
2021-12-28,48260.0,3825.65
2021-12-28,48281.19,3819.97
2021-12-28,48039.04,3804.34
2021-12-28,47890.36,3784.77
2021-12-28,47860.78,3796.1
2021-12-28,47913.07,3802.36
2021-12-28,47788.43,3805.95
2021-12-28,47906.15,3816.5
2021-12-28,48030.43,3827.47
2021-12-28,47846.51,3811.59
2021-12-28,47789.99,3795.96
2021-12-28,47842.0,3797.12
2021-12-28,47881.6,3803.44
2021-12-28,47803.81,3791.63
2021-12-28,47906.37,3803.12
2021-12-28,47924.85,3812.45
2021-12-28,47859.74,3805.92
2021-12-28,47868.56,3809.01
2021-12-28,47737.19,3798.43
2021-12-28,47738.04,3792.71
2021-12-28,47792.71,3800.02
2021-12-28,47564.66,3783.0
2021-12-28,47333.59,3761.36
2021-12-28,47426.87,3771.75
2021-12-28,47377.94,3772.98
2021-12-28,47630.09,3791.0
2021-12-28,47508.0,3784.1
2021-12-28,47581.63,3791.8
2021-12-28,47605.58,3792.89
2021-12-28,47658.64,3801.14
2021-12-28,47730.05,3813.61
2021-12-28,47720.71,3810.46
2021-12-28,47689.46,3807.96
2021-12-28,47648.22,3800.52
2021-12-28,47699.81,3808.98
2021-12-28,47773.03,3816.57
2021-12-28,47841.74,3819.99
2021-12-28,47850.54,3818.58
2021-12-28,47816.73,3817.73
2021-12-28,47808.36,3820.44
2021-12-28,47862.54,3824.99
2021-12-28,47989.48,3839.0
2021-12-28,47928.56,3836.5
2021-12-28,47791.94,3824.27
2021-12-28,47804.6,3827.19
2021-12-28,47721.25,3820.93
2021-12-28,47715.61,3821.49
2021-12-28,47745.78,3827.08
2021-12-28,47825.76,3836.57
2021-12-28,47735.22,3824.74
2021-12-28,47775.65,3825.85
2021-12-28,47777.17,3828.14
2021-12-28,47759.72,3820.49
2021-12-28,47665.73,3813.17
2021-12-28,47533.56,3807.18
2021-12-28,47599.99,3810.54
2021-12-28,47556.25,3807.03
2021-12-28,47634.71,3810.52
2021-12-28,47672.43,3813.22
2021-12-28,47477.05,3797.67
2021-12-28,47649.33,3810.0
2021-12-28,47596.88,3807.09
2021-12-28,47487.98,3799.0
2021-12-28,47500.5,3798.67
2021-12-28,47413.22,3795.49
2021-12-28,47500.08,3804.69
2021-12-28,47622.1,3810.0
2021-12-28,47650.01,3810.43
2021-12-28,47680.81,3810.62
2021-12-28,47616.99,3802.66
2021-12-28,47591.92,3800.1
2021-12-28,47641.2,3808.86
2021-12-28,47709.5,3814.38
2021-12-28,47719.0,3817.01
2021-12-28,47710.53,3813.18
2021-12-28,47650.44,3803.0
2021-12-28,47761.59,3810.3
2021-12-28,47736.3,3809.01
2021-12-28,47724.76,3806.7
2021-12-28,47644.08,3797.62
2021-12-28,47543.74,3792.75
2021-12-29,47456.93,3785.0
2021-12-29,47699.79,3809.99
2021-12-29,47815.17,3818.5
2021-12-29,47848.09,3817.39
2021-12-29,47788.89,3812.28
2021-12-29,47724.14,3809.18
2021-12-29,47722.84,3802.63
2021-12-29,47593.91,3795.64
2021-12-29,47627.77,3800.29
2021-12-29,47687.87,3814.19
2021-12-29,47722.63,3815.04
2021-12-29,47770.12,3818.07
2021-12-29,47807.48,3816.91
2021-12-29,47871.25,3823.3
